experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTb	20220713 163657	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0280770358518864	0.100252853223081	1281	1189	664	0.189237697457856	10188	14772000	102
8122HTb	20220713 163710	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.114738857766141	0.364579822512546	1257	1853	129	0.232411545267201	8608	13832000	103
8122HTb	20220713 163732	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.129399412751903	0.136929349234464	1949	13	280	0.000272792930029982	10986	14094000	104
8122HTb	20220713 163741	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299935847616312	0.222439654969209	954	3153	56	0.183764485324158	11598	13122000	105
8122HTb	20220713 163753	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.138857774207195	0.977195027953449	1055	3207	195	0.199180604435925	10088	13552000	106
8122HTb	20220713 163823	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.02432438371144	0.999276184088455	614	4064	1084	0.199951172628543	10746	13734000	107
8122HTb	20220713 163833	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.169152306648368	0.998541852250602	1893	1520	73	0.218489212357274	9450	13950000	108
8122HTb	20220713 163850	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0756708958031858	0.203030531248724	16	1551	330	0.210421889246583	9204	14316000	109
8122HTb	20220713 163900	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.291715791528805	0.965684040261006	674	4018	151	0.197211924497155	10900	13700000	110
8122HTb	20220713 163930	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0763272980003067	0.171070078241245	1467	128	521	0.00140947849171883	9916	14204000	111
8122HTb	20220713 163941	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.193497943070475	0.561031340600624	1010	3743	107	0.191917296937345	10938	13662000	112
8122HTb	20220713 163953	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.127357725524782	0.568340285954834	1333	907	48	0.192591920539921	10792	14048000	113
8122HTb	20220713 164021	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0193439756476046	0.792230611053869	463	1428	686	0.225089013655306	8922	14478000	114
8122HTb	20220713 164036	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.295780280423857	0.309312532281728	65	2417	81	0.205102276325213	10056	13584000	115
8122HTb	20220713 164115	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0270970464964766	0.573808030689317	1909	4295	1083	0.195976401031829	11020	13820000	116
