experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTi	20220723 234401	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0451061914975056	0.332039641928277	65	2468	174	0.166403614005572	10522	13838000	83
8122HTi	20220723 234418	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0487592548001325	0.121255460060551	1685	914	129	0.17800888753832	10062	13698000	84
8122HTi	20220723 234444	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0283838394864812	0.1485164233736	952	719	246	0.147599396138209	11048	14152000	85
8122HTi	20220723 234530	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0258330606847769	0.521397511792951	440	2118	285	0.171870007266806	10226	14014000	86
8122HTi	20220723 234614	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050888481077808	0.314571797783254	1703	290	206	0.118850057225793	8802	13278000	87
8122HTi	20220723 234643	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042342774058308	0.229790110202506	1043	2800	373	0.179259311147114	9956	13924000	88
8122HTi	20220723 234710	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0473492054447881	0.332647342176409	1140	1588	178	0.162391564063159	10868	13852000	89
8122HTi	20220723 234742	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0217996709245723	0.223078332388308	329	953	256	0.176328209508165	9982	14738000	90
8122HTi	20220723 234810	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0329651544528315	0.356926278260187	496	2424	197	0.192131122332113	9366	13314000	91
8122HTi	20220723 234839	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0260180492182029	0.206607415454113	336	1617	304	0.163260844323957	10816	14144000	92
8122HTi	20220723 234919	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0274407963909092	0.531188464308623	1236	2252	222	0.194077114876848	9426	13374000	93
8122HTi	20220723 235003	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0326442867373233	0.525532423345721	346	804	175	0.194891515465371	9200	14080000	94
8122HTi	20220723 235109	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0109850170271588	0.418906798879383	1522	1982	545	0.193355245571097	9386	13774000	95
8122HTi	20220723 235151	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0522086130194017	0.564538552975981	1229	818	118	0.185372581338649	9448	14072000	96
8122HTi	20220723 235209	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0491446247948799	0.161797974102665	134	1428	124	0.174223741932992	10184	13456000	97
8122HTi	20220723 235233	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0476142189699691	0.282780457741232	1478	1856	165	0.136051462227436	12368	13672000	98
8122HTi	20220723 235257	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0315775253153639	0.150556218930753	731	2356	366	0.167819811520511	10394	13246000	99
8122HTi	20220723 235322	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0583337388578569	0.406481129418127	27	1410	147	0.186974951166393	9832	14648000	100
