experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8121HTb	20220712 021652	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0788689885758259	0.639422746171732	238	14491	540	0.216417962739725	9704	13456000	60
8121HTb	20220712 021736	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0685823888407601	0.154521770766121	917	21949	1129	0.268997212640422	7452	11148000	61
8121HTb	20220712 021928	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0324243947517039	0.367589519572729	1103	38	779	0.000490161100276531	10398	15762000	62
8121HTb	20220712 021946	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150764382716076	0.422326223870247	710	475	45	0.147641860847252	11192	15808000	63
8121HTb	20220712 022024	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.025141923769864	0.422717014256188	818	1176	405	0.224379574749784	7940	15220000	64
8121HTb	20220712 022048	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.217357467458551	0.216171464156941	1259	18070	396	0.20727913372461	9936	13464000	65
8121HTb	20220712 022122	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145854251031692	0.355708580444171	242	15758	655	0.252978008924358	7746	13254000	66
8121HTb	20220712 022156	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237360659867041	0.445122697189893	1710	21799	616	0.247477164355148	7958	11722000	67
8121HTb	20220712 022326	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0464760747678458	0.519955932092461	1661	48	508	0.000603339160819217	10764	15636000	68
8121HTb	20220712 022416	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0709393433315362	0.335753774321094	1104	17	208	0.00227801604973296	8846	15394000	69
8121HTb	20220712 022433	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160255476945604	0.376586052501737	884	9598	139	0.225078191780406	8978	14062000	70
8121HTb	20220712 022459	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.124225503577115	0.563124464816041	731	12061	332	0.23685923988843	8324	14116000	71
8121HTb	20220712 022520	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144812719912427	0.164488068650709	1431	15019	353	0.196275069674536	10340	13300000	72
8121HTb	20220712 022704	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0324243605790776	0.513292195390165	1963	15051	2264	0.239712347320789	8258	13582000	73
8121HTb	20220712 022730	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.114807162203032	0.995964059002022	1677	3908	437	0.2210121306013	7996	14444000	74
8121HTb	20220712 022826	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343821227557934	0.544028218840365	1248	2276	821	0.162473620380177	10130	15790000	75
8121HTb	20220712 022900	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158583915213298	0.497974649444339	1615	21896	579	0.228213822229208	8928	12432000	76
8121HTb	20220712 022914	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273160389013879	0.396578101772489	744	2666	38	0.204490958888672	9356	14884000	77
8121HTb	20220712 022947	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112206823701614	0.421873312736605	1695	11795	556	0.216912337997639	8940	14220000	78
8121HTb	20220712 022957	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.278406481280332	0.532507430415251	1495	24757	1	0.061291827767194	159388	-120508000	79
8121HTb	20220712 023014	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.238784278242961	0.112342507468907	2022	10817	248	0.191221283049792	9782	14218000	80
8121HTb	20220712 023025	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299941794825903	0.10053656583356	51	6853	47	0.245735647273869	8170	13430000	81
8121HTb	20220712 023048	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.241011137139016	0.26576826433555	456	11685	336	0.178648973296157	10452	14748000	82
8121HTb	20220712 023255	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100398850743508	0.983884460194347	2024	121	517	0.103784353046462	11622	15138000	83
8121HTb	20220712 023309	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.17487988583311	0.974766273866205	18	524	93	0.186612835045571	9378	14022000	84
8121HTb	20220712 023319	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.195655273406032	0.175301477477022	18	24939	1	0.061291827767194	159388	-120508000	85
8121HTb	20220712 023335	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.260808705604117	0.8240290350755	16	22254	374	0.225503145765462	9606	12714000	86
8121HTb	20220712 023358	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.293231938056851	0.41058839107829	1229	221	22	0.16034199355502	9328	13832000	87
8121HTb	20220712 023417	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.131686059012421	0.702055663069459	16	23010	455	0.194965115849998	11092	12788000	88
8121HTb	20220712 023433	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.298023846352628	0.998497715707965	21	23221	354	0.264884473482364	7740	10980000	89
8121HTb	20220712 023610	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0135713966439198	0.990438511467344	2015	8820	2792	0.211610235771236	9468	14772000	90
8121HTb	20220712 023702	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.01571305417669	0.166249925833325	2019	6804	1021	0.244501342562797	8176	14144000	91
8121HTb	20220712 023721	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.180553177150832	0.869985954671188	1185	747	91	0.134123220828696	10366	13994000	92
8121HTb	20220712 023744	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.26629664892308	0.169422449066991	16	1531	343	0.160442711753336	7908	13932000	93
8121HTb	20220712 023841	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0144526828251297	0.101471105951492	16	8663	1403	0.213082460697551	9420	13860000	94
8121HTb	20220712 023941	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100037163909411	0.999542620995573	24	18407	1919	0.177929591259597	12214	12746000	95
8121HTb	20220712 023953	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.293194407985323	0.10075808460167	610	5264	55	0.230674745480266	8530	15110000	96
8121HTb	20220712 024101	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.01144220941572	0.999742497515506	18	5462	1583	0.183857449862143	10534	15146000	97
8121HTb	20220712 024114	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.293530049111213	0.997066751246595	96	8735	119	0.202784799893935	9732	13188000	98
