experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTg	20220721 152601	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0184104467760655	0.518749426983646	1519	1605	759	0.196460599991217	8858	15982000	86
8122HTg	20220721 152622	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0462108789004036	0.234101801356883	622	1485	321	0.176172630104444	9910	16010000	87
8122HTg	20220721 152650	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0451061914975056	0.332039641928277	65	2468	529	0.203842821468576	8632	15008000	88
8122HTg	20220721 152709	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0487592548001325	0.121255460060551	1685	914	145	0.199088777517275	9104	16216000	89
8122HTg	20220721 152733	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0283838394864812	0.1485164233736	952	719	403	0.171079043093809	9312	16008000	90
8122HTg	20220721 152816	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0258330606847769	0.521397511792951	440	2118	626	0.170205633243008	10334	15826000	91
8122HTg	20220721 152846	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050888481077808	0.314571797783254	1703	290	236	0.0930045712454016	10240	14840000	92
8122HTg	20220721 152913	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042342774058308	0.229790110202506	1043	2800	610	0.187414266987484	9578	15742000	93
8122HTg	20220721 152935	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0473492054447881	0.332647342176409	1140	1588	293	0.183044280489579	9408	16032000	94
8122HTg	20220721 153013	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0217996709245723	0.223078332388308	329	953	753	0.168402453102392	9144	16416000	95
