experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTf	20220718 214751	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.190314727840158	0.427681592786498	84	15669	242	0.176721137262173	11694	13986000	33
8122HTf	20220718 214832	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.139221568502069	0.554259937580652	1400	22437	908	0.223285313259027	9694	13946000	34
8122HTf	20220718 214913	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117258863652863	0.37796487140283	1058	12140	785	0.199533995519783	9600	14280000	35
8122HTf	20220718 214927	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245570529233033	0.319760480330302	227	6399	128	0.237554636038406	8548	14612000	36
8122HTf	20220718 214955	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106075957822488	0.727070892823022	225	11543	332	0.16644319094898	11990	14410000	37
8122HTf	20220718 215017	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145711026659035	0.803841766718193	1904	5440	142	0.222573048448759	8990	14650000	38
8122HTf	20220718 215105	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0426007351332065	0.914142998647527	59	9608	746	0.203825259243915	9902	14818000	39
8122HTf	20220718 215130	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.218741540015189	0.402970562975947	1609	17069	454	0.16043532391448	12410	14470000	40
8122HTf	20220718 215206	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.062740797753348	0.707065885409084	475	7520	456	0.1707758101641	11602	15398000	41
8122HTf	20220718 215224	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273476775305232	0.398507780198264	789	11063	215	0.218865609263073	8602	14318000	42
8122HTf	20220718 215314	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0788689885758259	0.639422746171732	238	14491	945	0.18409626600923	10970	14470000	43
8122HTf	20220718 215349	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0685823888407601	0.154521770766121	917	21949	1323	0.214214384508877	9912	14208000	44
8122HTf	20220718 215406	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.217357467458551	0.216171464156941	1259	18070	374	0.177116901784233	11790	13650000	45
8122HTf	20220718 215427	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145854251031692	0.355708580444171	242	15758	349	0.153561133282574	12992	13648000	46
8122HTf	20220718 215456	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237360659867041	0.445122697189893	1710	21799	625	0.194891342701893	10574	14026000	47
8122HTf	20220718 215514	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160255476945604	0.376586052501737	884	9598	232	0.231751221381645	8630	13930000	48
