experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTd	20220715 132850	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.216477587099927	0.202459480938455	1160	3166	247	0.145253748978038	9470	12250000	67
8122HTd	20220715 132936	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0461444241195428	0.948382064583665	505	7727	352	0.230095488711733	7870	13130000	68
8122HTd	20220715 132954	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.16616908954659	0.271732241935167	2014	1044	48	0.182490632062974	9244	14156000	69
8122HTd	20220715 133015	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.292349479592764	0.469711741302046	1697	21518	181	0.17118556606574	10526	12874000	70
8122HTd	20220715 133052	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0299845013925782	0.451976334698149	1464	2136	216	0.213115544171757	8186	13534000	71
8122HTd	20220715 133106	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15580182981872	0.22254505741389	1323	7426	79	0.224551758915865	8092	12908000	72
8122HTd	20220715 133217	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.281257844703246	0.784900363077223	531	1227	393	0.0218218598148253	6868	12332000	73
8122HTd	20220715 133302	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0893154222675902	0.885492029009969	1308	1725	209	0.281932249561085	5348	11932000	74
8122HTd	20220715 133342	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0777933870646777	0.920547404272342	1634	12555	371	0.232365814088616	7690	13070000	75
8122HTd	20220715 133415	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0916783557511191	0.863257575254748	1392	7791	189	0.220472203873464	8288	13672000	76
8122HTd	20220715 133445	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0476971421790123	0.165217367060971	1782	14829	727	0.173778131631711	10234	14126000	77
