experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTh	20220722 144659	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343561950280913	0.559216214820044	803	1348	1055	0.196713216706966	8304	15576000	87
8122HTh	20220722 144759	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0184104467760655	0.518749426983646	1519	1605	1205	0.191691273841766	9054	15426000	88
8122HTh	20220722 144824	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0462108789004036	0.234101801356883	622	1485	588	0.195699220629092	8762	15838000	89
8122HTh	20220722 144850	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0451061914975056	0.332039641928277	65	2468	544	0.193118679986188	9274	15566000	90
8122HTh	20220722 144907	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0487592548001325	0.121255460060551	1685	914	393	0.21372481672083	8236	15284000	91
8122HTh	20220722 144935	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0283838394864812	0.1485164233736	952	719	821	0.210156603056856	7936	15944000	92
8122HTh	20220722 145012	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0258330606847769	0.521397511792951	440	2118	416	0.19808604705946	9284	15916000	93
8122HTh	20220722 145038	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050888481077808	0.314571797783254	1703	290	534	0.176799634457005	8282	15718000	94
8122HTh	20220722 145100	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042342774058308	0.229790110202506	1043	2800	487	0.159280102677027	11234	15646000	95
8122HTh	20220722 145120	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0473492054447881	0.332647342176409	1140	1588	290	0.201366521473711	8774	15826000	96
